date_time,maxtempC,mintempC,totalSnow_cm,sunHour,uvIndex,moon_illumination,moonrise,moonset,sunrise,sunset,DewPointC,FeelsLikeC,HeatIndexC,WindChillC,WindGustKmph,cloudcover,humidity,precipMM,pressure,tempC,visibility,winddirDegree,windspeedKmph,location
2010-02-03,-2,-9,0.0,10.0,1,62,11:16 PM,09:17 AM,07:13 AM,05:23 PM,-8,-9,-6,-9,14,47,87,0.0,1027,-2,10,213,8,Illinois
2013-04-10,9,5,0.0,1.0,2,0,06:11 AM,08:00 PM,06:15 AM,07:23 PM,6,4,7,4,24,99,94,14.3,1011,9,7,111,13,Michigan
2009-03-06,12,1,0.0,7.0,2,67,12:57 PM,03:33 AM,06:27 AM,06:00 PM,6,4,7,4,29,49,93,0.3,1020,12,10,202,15,Southeastern%20Michigan
2014-08-21,26,14,0.0,7.0,4,21,03:25 AM,05:03 PM,06:43 AM,07:40 PM,17,19,20,19,11,74,87,10.1,1015,26,8,203,5,San%20Francisco%20Bay%20Area
2010-02-02,0,-4,0.0,1.0,1,69,09:58 PM,08:44 AM,07:09 AM,05:15 PM,-3,-7,-2,-7,24,98,94,1.1,1018,0,6,225,16,Ohio
2011-12-09,26,24,0.0,11.0,6,95,05:10 PM,05:48 AM,06:44 AM,05:48 PM,23,28,28,25,32,64,84,6.1,1012,26,9,58,21,Island%20of%20Puerto%20Rico
2009-03-05,23,18,0.0,12.0,5,59,12:41 PM,02:24 AM,06:40 AM,06:22 PM,16,20,20,20,33,11,80,0.0,1021,23,10,167,19,Texas
2011-05-17,16,12,0.0,1.0,3,100,08:49 PM,05:27 AM,05:38 AM,08:09 PM,14,13,14,13,33,99,98,35.8,1012,16,7,73,20,Newark
2009-04-16,15,0,0.0,13.0,3,44,02:05 AM,11:18 AM,06:34 AM,07:56 PM,2,6,7,6,16,3,72,0.0,1027,15,9,249,9,Northern%20Illinois
2010-12-17,-3,-11,0.0,9.0,1,76,01:52 PM,03:46 AM,07:30 AM,04:46 PM,-10,-13,-8,-13,21,39,89,0.0,1018,-3,6,275,11,Pennsylvania
2011-09-19,23,19,0.0,8.0,5,44,11:21 PM,01:27 PM,06:49 AM,07:06 PM,16,20,21,20,26,53,76,1.4,1022,23,10,60,16,Virginia
2010-09-17,33,22,0.0,10.0,6,61,04:15 PM,01:41 AM,07:02 AM,07:22 PM,18,28,28,26,18,35,65,1.9,1015,33,10,228,8,Southern%20California
2009-03-27,8,-2,0.0,12.0,1,5,06:54 AM,08:53 PM,06:49 AM,07:18 PM,-3,-2,2,-2,23,31,71,0.0,1017,8,10,250,14,Ohio
2013-04-28,15,10,0.0,6.0,3,71,11:14 PM,08:03 AM,05:48 AM,07:43 PM,11,12,12,12,15,74,91,3.2,1012,15,6,137,7,Michigan
2014-12-04,11,7,0.0,8.0,2,84,03:45 PM,04:53 AM,07:01 AM,04:47 PM,3,5,8,5,29,45,70,0.0,1029,11,10,31,19,Virginia
2014-09-06,31,22,0.0,11.0,6,84,05:49 PM,03:59 AM,06:54 AM,07:38 PM,22,29,29,26,16,43,81,1.2,1015,31,8,163,7,Southern%20California
2008-11-18,5,-3,0.0,11.0,2,55,11:00 PM,12:14 PM,06:58 AM,05:08 PM,-7,-3,1,-3,32,22,56,0.0,1024,5,10,314,16,North%20Carolina
2009-07-15,27,10,0.0,15.0,5,40,12:01 AM,02:06 PM,05:54 AM,08:41 PM,12,19,20,19,16,10,64,0.0,1018,27,10,152,10,Pennsylvania
2008-09-20,26,14,0.0,12.0,4,54,10:05 PM,01:13 PM,06:49 AM,07:03 PM,16,20,20,20,11,15,83,1.4,1021,26,9,153,6,Illinois
2008-09-24,26,16,0.0,10.0,5,24,01:30 AM,04:38 PM,06:54 AM,06:56 PM,16,21,21,21,16,27,78,1.8,1024,26,10,237,9,Illinois
2010-06-22,31,19,0.0,14.0,5,73,05:12 PM,02:09 AM,05:26 AM,08:31 PM,19,27,27,25,18,31,76,6.2,1018,31,10,115,8,Newark
2010-04-07,25,15,0.0,13.0,5,32,03:23 AM,01:21 PM,06:49 AM,07:46 PM,11,20,20,20,36,9,63,0.0,1006,25,10,233,18,Northern%20Illinois
2010-11-12,18,8,0.0,8.0,3,38,12:17 PM,10:54 PM,06:48 AM,04:47 PM,7,11,12,11,25,49,73,2.3,1024,18,9,104,12,Illinois
2010-09-14,33,16,0.0,12.0,7,38,01:58 PM,11:47 PM,07:00 AM,07:26 PM,10,25,25,25,17,6,45,0.0,1016,33,10,281,10,Southern%20California
2014-08-05,27,13,0.0,12.0,4,63,03:39 PM,01:02 AM,06:16 AM,08:26 PM,15,20,20,20,11,21,74,0.7,1017,27,9,263,6,Northern%20Illinois
